year,hydro_generation,biofuel_generation,solar_generation,geothermal_generation,country,total_energy_consumption,renewable_share_pct,other_renewable_generation,solar_generation_alt,wind_generation,hydro_generation_alt,renewable_generation,decade,period,renewable_generation_lag_1,renewable_generation_lag_3,renewable_generation_lag_6,renewable_generation_lag_12,renewable_generation_rolling_mean_3,renewable_generation_rolling_std_3,renewable_generation_rolling_mean_6,renewable_generation_rolling_std_6,renewable_generation_rolling_mean_12,renewable_generation_rolling_std_12
0.5853753088434199,0.12078651477434897,-0.12088045531901899,-0.25679051440529665,0.4689839259214896,Nigeria,0.17465540284189332,-0.6489534108054296,-0.13324953190755406,0.18977145938255957,-0.04839744903491962,-0.6782093187600641,0.018985823515640182,0.7285275733746228,2000s,0.03498721975467098,0.09652678270437624,0.07200297441139562,-1.0642973109735914,0.06037854789041766,-0.3641817875720179,0.17556334619149166,-0.7768871288286544,0.18003662038795415,-0.21046033772606904
0.7422724841607646,0.5886496661238091,0.0324860260742905,-0.2280670276500909,0.7024109064333791,Nigeria,0.18873910287040316,-0.627944345607606,0.26933608018926686,0.9578053541434002,4.79851448139516,-0.692667831324011,0.41135792017326295,0.7285275733746228,2000s,0.09834429362428741,-0.03202369332946196,0.14599423445060825,-1.0593664739483881,0.293469261965498,0.11447669504729287,0.3221910014861149,-0.1700336500091337,0.3864467362776132,-0.19846179869772934
0.8991696594781095,0.9377704928619144,0.18046190341862717,-0.1723876533246152,0.8748175559400863,Nigeria,0.27324130304146216,-0.6422793561057638,0.04548407271216013,0.3325258872730862,0.16949890087436603,-0.6729013570655715,0.7147663408217771,0.7285275733746228,2000s,0.5185630538663792,0.1922158766782002,0.20429780660644783,-0.3337116250727139,0.5715569864360346,0.526587077312832,0.5241759673602923,0.44133807409776815,0.597220269976336,0.09235929798439475
-1.4542879702820626,-1.3691635269226101,-0.5790817994817036,-0.34163527528221205,-1.2424910722714955,Poland,0.24507390298444248,-0.7142164512165532,-0.49495046607706517,-0.37985797627619305,-0.4447135996187594,-0.7343415452110983,-1.2395771839627543,-0.8381721914410428,1980s,,,,,-1.2200771279981149,,-1.1625582471710474,,-1.2092932227718811,
-1.2973907949647177,-1.154697220842114,-0.5767281554603211,-0.3411933754859781,-1.1485391340571665,Poland,0.21690650292742283,-0.7124085162572785,-0.4808550648064193,-0.37985797627619305,-0.4447135996187594,-0.7339445482593326,-1.0788801295084598,-0.8381721914410428,1990s,-1.2495389814461466,,,,-1.1312861023935403,-0.41054421607424857,-1.063434221186809,-0.8592774404206387,-1.0758578608186378,-1.2096916687630546
-1.140493619647373,-1.1587937056386106,-0.5733874994299718,-0.34030957589351024,-0.9635409876763745,Poland,0.18873910287040316,-0.7075990886541661,-0.4667596635357734,-0.37985797627619305,-0.4447135996187594,-0.7298753295037353,-1.0768069104782516,-0.8381721914410428,1990s,-1.0774372505316183,,,,-1.1009254074110366,-0.4912150182107305,-1.0295403192090602,-0.9662700512483894,-1.0302317370459029,-1.3022399502016304
-0.9835964443300281,-0.795098310542904,-0.5659469473623755,-0.33898387650480843,-0.8734633561925332,Poland,0.21690650292742283,-0.7095457023574887,-0.4919300229476411,-0.37985797627619305,-0.4447135996187594,-0.7308181972641786,-0.8050694763812964,-0.8381721914410428,1990s,-1.0752168950629046,-1.2916456711364837,,,-0.9408710943631542,-0.23579507740969996,-0.9287844005642844,-0.5071738481545399,-0.894599610124071,-0.9051231373432711
-0.8266992690126833,-0.7336231713519512,-0.5530398672451168,-0.33810007691234056,-0.7940400682175333,Poland,0.14648800278487364,-0.7010638493573433,-0.4969640948300146,-0.37985797627619305,-0.4447135996187594,-0.7186601656163573,-0.7540908678513885,-0.8381721914410428,1990s,-0.7841942442671495,-1.0928368491928868,,,-0.82123242915005,-0.1720582138493302,-0.8557526352123397,-0.3781518616888547,-0.7962882275197102,-0.7935195132910083
-0.6698020936953385,-0.38185495648005646,-0.5481807312009723,-0.3372162773198727,-0.9063949634016791,Poland,0.18873910287040316,-0.6974823257987673,-0.488909579818217,-0.37985797627619305,-0.4318262435092231,-0.7110179742948696,-0.49565487862150936,-0.8381721914410428,1990s,-0.7295976818260708,-1.0902719345189593,,,-0.6071605321221388,-0.20230855773754544,-0.7539270914364135,-0.018464300598992817,-0.6592162295362244,-0.4823908720123021
-0.5129049183779937,-0.27813307612251986,-0.5367921310975088,-0.3358905779311709,-0.6845909030812527,Poland,0.2591576030129523,-0.6970468549106569,-0.45568470539455164,-0.37985797627619305,-0.4447135996187594,-0.7088344910601587,-0.41118865102347374,-0.8381721914410428,1990s,-0.4528204799780999,-0.7540878063515263,-1.4538277717772563,,-0.4620714489473368,-0.15146605276474837,-0.5835999568518931,0.025581029548477723,-0.5412685658621803,-0.3032755069250354
-0.3560077430606489,-0.190741400463939,-0.5168241189161027,-0.3336810789500012,-0.6652193694288134,Poland,0.23099020295593267,-0.6946317410032259,-0.4375620466180069,-0.37985797627619305,-0.41893888739968677,-0.7073457524910378,-0.34076489014390315,-0.8381721914410428,1990s,-0.3623596807879255,-0.691018840087198,-1.1796924294474074,,-0.3098195917937702,-0.5542930751905734,-0.43183415045178325,0.022663271981295256,-0.43818866398620415,-0.18426421856284417
-0.1991105677433041,-0.15147645435330723,-0.48653044264088946,-0.3301458805801298,-0.37755209469009454,Poland,0.1324043027563638,-0.6809482733983068,-0.41188828001790195,-0.37985797627619305,-0.3931641751806142,-0.6900763850892344,-0.29656837634251537,-0.8381721914410428,1990s,-0.2869379427477168,-0.3712907981445641,-1.176155696241557,,-0.23648452131427508,-0.6329545383867736,-0.2714072631550363,-0.32515355245737126,-0.34986013363414814,-0.11041156806462891
-0.04221339242595931,-0.13021374755244694,-0.4451518622649719,-0.31865648587804746,-0.05695321274222972,Poland,0.10423690269934414,-0.6847126080279348,-0.4254802741003104,-0.37985797627619305,-0.3931641751806142,-0.6977185764107222,-0.26276258999747526,-0.8381721914410428,1990s,-0.23960480057260572,-0.2667921110976191,-0.7125950244360209,,-0.1818106206643865,-0.7074278092940688,-0.15990212474436258,-0.5045311634032973,-0.2735831587355143,-0.06482988462559329
